genome	cluster_id
164546.48	1
164546.53	1
164546.31	1
164546.19	1
164546.15	1
164546.43	1
164546.37	1
164546.36	1
164546.21	1
164546.38	1
164546.41	1
164546.29	1
164546.46	1
164546.23	2
164546.51	2
164546.22	2
164546.26	2
164546.24	2
164546.7	2
164546.45	2
164546.14	2
164546.47	3
164546.39	3
164546.35	3
164546.34	3
164546.33	3
164546.61	4
164546.49	4
164546.50	4
164546.44	4
164546.52	4
164546.20	4
164546.25	4
164546.30	5
164546.54	5
164546.40	6
164546.17	7
1796606.3	7
106590.8	8
106590.24	9
381666.45	9
381666.6	9
106590.28	10
106590.25	11
1478019.3	11
1042878.5	11
1304882.4	12
96344.8	13
96344.9	14
96344.12	14
96344.11	14
2608999.4	15
82541.48	16
82541.47	16
82541.46	16
82541.19	16
82541.45	16
1267562.4	16
82541.43	16
82541.44	16
2771360.3	16
82541.39	16
2003588.3	17
119219.46	17
1218106.3	17
119219.14	17
2003587.3	17
119219.17	17
119219.51	17
119219.44	17
266264.9	17
876364.3	18
1389192.3	18
367825.3	18
82633.33	19
1873897.3	19
82633.34	19
82633.13	20
942865.3	21
942865.4	21
1855314.3	22
1855313.3	22
151783.39	22
151783.34	23
1855315.3	24
82633.11	25
2839983.3	26
82633.39	27
248026.4	28
264198.6	28
2871157.10	29
68895.9	30
68895.5	31
