genome	cluster_id
13373.20	1
412022.9	1
320389.6	1
320389.8	1
13373.26	1
13373.66	1
13373.92	1
13373.55	1
13373.62	1
13373.63	1
13373.60	1
13373.56	1
13373.61	1
13373.59	1
13373.17	1
13373.19	1
13373.64	1
13373.24	1
13373.65	1
13373.25	1
13373.94	1
243160.12	1
13373.58	1
13373.23	1
13373.50	1
13373.29	1
13373.18	1
13373.28	1
320388.7	1
13373.93	1
13373.21	1
13373.27	1
13373.154	1
13373.91	1
1435985.3	1
28450.157	1
320373.5	1
28450.667	1
28450.648	1
28450.660	1
28450.651	1
28450.644	1
28450.714	1
28450.712	1
28450.657	1
28450.652	1
441156.5	1
28450.646	1
28450.647	1
28450.649	1
28450.661	1
28450.713	1
28450.653	1
28450.656	1
28450.711	1
28450.1892	1
28450.1891	1
28450.654	1
28450.655	1
28450.663	1
28450.376	1
28450.645	1
28450.662	1
28450.1849	1
28450.1850	1
28450.1846	1
28450.1837	1
28450.1836	1
28450.1839	1
28450.1848	1
28450.1838	1
28450.1847	1
28450.666	1
1249658.4	1
28450.1907	1
28450.1906	1
28450.1905	1
28450.1901	1
28450.1903	1
28450.1902	1
28450.1904	1
28450.244	1
28450.155	1
320372.6	1
1487955.3	1
360118.8	1
28450.89	1
1306417.5	1
1306419.4	1
28450.829	1
331978.8	1
272560.51	1
272560.6	1
28450.659	1
28450.828	1
884204.6	1
884204.3	1
28450.88	1
28450.156	1
28450.811	1
28450.1969	1
28450.247	1
28450.1851	1
28450.134	1
1306418.4	1
28450.2346	1
28450.2344	1
28450.2343	1
28450.2341	1
28450.2347	1
28450.2345	1
28450.2342	1
28450.814	1
28450.1972	1
357348.6	1
28450.87	1
28450.83	1
28450.1970	1
28450.812	1
28450.813	1
28450.1971	1
1229785.3	1
28450.2525	1
28450.736	1
28450.2526	1
28450.2528	1
28450.85	1
28450.2527	1
28450.1853	1
1249475.3	1
1439855.3	1
1439854.3	1
28450.1918	1
1249473.3	1
1435984.3	1
1435994.3	1
1439853.3	1
1249472.3	1
1435365.3	1
1249469.3	1
1435372.3	1
28450.86	1
1335307.3	1
1249659.3	1
28450.386	1
28450.90	1
1306421.4	1
1306420.5	1
28450.378	1
28450.377	1
28450.1852	1
28450.2597	1
28450.246	1
28450.245	1
28450.365	1
28450.362	1
28450.826	1
28450.2253	1
28450.84	1
28450.827	1
28450.2254	1
28450.2257	1
28450.2252	1
28450.2255	1
28450.2249	1
