genome	cluster_id
104623.6	1
104623.3	1
2741499.12	2
2420306.3	3
615.2349	4
615.102	4
615.2488	4
615.1122	4
615.1123	4
615.1124	4
615.1125	4
615.631	4
1401254.3	4
615.1717	4
615.653	4
615.109	4
615.654	4
615.636	4
615.637	4
615.98	4
615.638	4
615.640	4
615.142	4
615.1119	4
615.519	4
615.2494	4
615.524	4
615.641	4
615.172	4
615.1294	4
615.1293	4
615.1292	4
615.632	4
615.1295	4
615.235	4
615.1370	4
1334564.4	4
615.2505	4
615.2556	5
615.2552	5
615.2545	5
615.2548	5
615.2554	5
615.2555	5
615.2553	5
615.2547	5
615.2551	5
615.2544	5
615.2550	5
615.2549	5
615.2546	5
615.2237	5
615.973	5
615.105	5
615.650	5
615.2239	5
615.1376	5
1758196.3	5
615.1025	5
615.1462	5
615.980	5
615.984	5
615.977	5
615.986	5
615.981	5
615.1296	5
615.439	5
615.446	5
615.520	5
615.1345	5
615.1118	5
615.1746	5
615.2235	5
615.652	5
615.1233	6
1327989.4	6
615.734	6
615.733	6
615.2350	6
615.2490	6
615.1228	6
615.1213	6
615.1291	6
435998.3	6
615.1421	6
615.1234	6
615.2173	6
615.144	6
615.364	6
458197.25	6
458197.18	6
615.2215	6
2785630.3	6
615.1371	6
615.1282	6
615.724	6
615.651	6
615.2196	6
615.2232	6
911022.32	6
911022.70	6
911022.53	6
911022.60	6
911022.64	6
911022.55	6
911022.48	6
911022.59	6
911022.50	6
911022.62	6
911022.41	6
911022.68	6
911022.65	6
911022.46	6
911022.56	6
911022.54	6
911022.43	6
911022.51	6
911022.66	6
911022.49	6
911022.58	6
911022.52	6
911022.44	6
911022.47	6
911022.61	6
911022.45	6
911022.63	6
911022.42	6
911022.67	6
911022.69	6
911022.57	6
615.2313	6
615.525	6
615.1163	6
615.2312	6
2703793.5	7
615.976	7
615.985	7
615.978	7
615.522	7
615.2213	7
615.523	7
615.517	7
615.2214	7
615.1226	7
273526.11	7
615.2236	7
615.974	7
615.2489	7
615.1269	7
615.521	7
2697369.3	7
300181.138	8
488142.4	8
615.518	8
615.633	8
300181.136	8
300181.31	8
300181.134	8
615.1121	8
300181.112	8
300181.32	8
300181.154	8
615.979	8
300181.137	8
2485839.3	8
615.141	8
300181.119	8
1938820.3	8
615.2495	8
615.983	8
300181.3	8
300181.97	8
615.516	8
615.526	8
42906.11	9
42906.9	9
2447890.3	10
61651.3	10
82996.58	11
1154756.11	12
82996.33	13
82996.32	13
768493.3	14
768490.3	14
768492.3	14
82996.66	14
82996.52	14
82996.55	14
82996.62	14
82996.51	14
82996.53	14
82996.56	14
1348660.3	14
1006598.5	14
82996.17	14
82996.18	14
82996.61	14
82996.9	14
82996.45	14
682634.4	14
614.159	15
614.156	16
1346614.3	16
614.9	16
614.8	16
2482769.3	16
614.79	16
614.84	16
82995.6	17
28151.37	18
399741.7	19
137545.6	19
137545.8	19
1249634.3	20
61652.26	20
61652.8	20
61652.34	20
61652.43	20
61652.42	20
2597702.3	21
61652.24	21
2033438.3	21
2773264.3	21
2724469.3	21
61652.35	21
47917.12	22
47917.96	22
47917.42	22
47917.32	22
47917.23	23
47917.45	23
2448483.3	24
47917.8	24
47917.30	24
138074.32	25
618.6	26
