genome	cluster_id
53451.4	1
2692235.3	2
206662.6	2
42239.3	2
1886.8	2
1886.95	2
1886.94	2
1888.8	2
1886.154	2
67381.3	2
1886.152	2
1886.153	2
1888.61	2
1886.76	2
457425.27	2
1223307.4	2
1218177.5	2
1218177.7	2
1888.63	2
67381.5	2
1535304.3	2
1476754.3	2
1886.66	2
188770.6	2
188770.3	2
1901.15	3
1901.26	3
1901.33	3
1901.23	3
1901.28	3
1901.29	3
1901.9	3
1901.24	3
1901.32	3
1901.25	3
1901.27	3
1901.31	3
443255.68	3
1901.22	3
1837283.3	4
2506427.3	4
1914992.12	4
68179.3	4
1649184.3	4
67258.28	4
67258.4	4
67258.29	4
67258.32	4
67258.5	4
1303692.3	5
68202.59	5
1919.18	5
2801033.3	5
1919.19	5
68202.83	5
67263.32	6
2772433.3	7
2772432.3	7
2748873.3	8
67351.13	8
67351.14	8
67351.12	8
2759525.3	8
67351.11	8
1935.7	8
455632.4	9
1892.26	10
1892.7	10
1892.31	10
2750025.3	10
2855836.3	11
2840373.3	12
2005885.3	13
1664033.3	14
67294.6	15
1661694.4	15
2594459.3	16
2594457.3	16
2594463.3	16
2594453.3	16
2594456.3	16
2594461.3	16
2594462.3	16
2594455.3	16
2594460.3	16
2594458.3	16
2594454.3	16
2721243.3	17
2721246.3	17
68203.13	18
68203.14	18
68203.12	18
68203.16	18
68203.11	18
68203.15	18
68203.6	18
2742133.3	18
1916.18	19
1916.15	19
1916.16	19
457428.16	19
1902.45	19
100226.137	19
1902.64	19
1881022.3	19
1561022.5	20
2305221.3	20
2742134.3	20
2605730.3	20
2831149.3	20
2662065.3	21
2083284.3	22
47716.12	23
68249.6	23
1821625.3	23
2588707.3	24
2563602.3	24
2109593.3	24
146923.5	25
278992.5	26
2751189.3	27
33900.15	28
33900.17	28
33900.7	28
2153485.3	28
146922.15	28
1928.32	28
2582831.3	29
2692233.3	30
1932.7	31
2211357.3	32
1751294.3	32
68232.4	32
1887.6	33
59299.27	34
67345.6	35
2203204.3	36
285570.6	37
665577.7	38
1355015.12	39
1849967.7	40
73044.12	41
73044.9	42
42684.11	43
1214242.5	43
68214.14	44
164348.7	45
2686304.3	46
1577075.3	47
2779671.3	47
1926.3	47
2726118.3	48
264445.3	49
2825844.3	50
80860.3	51
2721173.3	52
1442032.3	53
2721244.3	54
2662397.3	55
2049881.3	56
227882.62	57
2809700.4	58
47760.6	59
2797636.3	60
1915.4	61
1915.7	61
1915.8	61
45398.5	62
45398.9	62
1437453.6	63
477245.3	63
2768067.3	64
1969.8	64
1969.6	64
1413221.3	65
2496836.3	66
1783515.3	67
2838015.3	68
2072505.3	69
116188.4	70
1079985.11	71
2135430.3	72
1882757.3	73
249586.4	74
1890.28	75
114686.5	76
33899.19	77
1725411.3	78
646637.3	79
2495589.3	80
67304.8	81
2781734.3	82
2306165.3	83
2184053.3	84
2730915.3	85
42881.4	86
1885.4	87
1907.4	88
2714844.4	89
1827580.3	90
1214101.3	91
68232.3	92
2695266.3	93
1054862.11	94
2609808.3	95
2609809.3	95
2609807.3	95
2801030.3	96
2801029.3	97
2653200.3	98
2865673.3	99
424188.3	100
2768066.3	101
40318.3	102
40318.15	102
1176198.4	103
285558.3	103
285558.4	103
408015.13	104
2782004.3	104
2878388.11	105
1109743.5	105
2059884.3	106
2203210.3	106
444103.5	106
48665.5	107
1855352.4	108
1888.64	109
1888.43	109
2710756.3	110
2175864.3	111
75293.3	112
1929477.3	112
92644.3	112
92644.9	112
1343740.29	113
