genome	cluster_id
1444770.3	1
1444770.13	1
1444770.9	1
2371.47	2
2371.54	2
2371.295	2
698414.7	2
2371.296	2
2371.190	2
2371.189	2
1211847.5	2
2371.186	2
1214121.5	2
2371.209	2
160492.11	2
2371.188	2
1445511.6	2
2371.187	2
644357.67	2
1343737.3	2
644357.4	2
644357.65	2
644357.64	2
644357.68	2
405440.5	2
644357.58	2
644357.46	2
644357.39	2
644357.40	2
644357.118	2
644357.119	2
644357.66	2
644357.47	2
644357.38	2
644357.69	2
644357.49	2
644357.59	2
2371.165	2
644357.48	2
644357.60	2
1267006.3	2
2371.719	2
2371.722	2
644356.67	2
644356.23	2
644356.48	2
644356.50	2
644356.49	2
644356.65	2
405441.5	2
644356.64	2
2371.723	2
644356.51	2
644356.62	2
644356.3	2
644356.56	2
183190.5	2
788929.3	2
2371.167	2
2371.720	2
2371.721	2
2371.472	2
2371.35	2
644356.35	2
644356.61	2
1401256.4	2
2783797.6	2
2783797.5	2
2783797.8	2
2783797.7	2
671135.4	2
155920.8	2
2371.48	2
644356.60	2
