genome	cluster_id
2876653.10	1
536018.3	2
2744522.3	3
2744523.3	3
1884373.3	4
1736469.3	5
1736557.3	5
1295366.5	6
2584466.3	7
381.24	8
381.40	8
381.39	8
381.25	8
381.29	8
381.38	8
381.34	8
381.12	8
381.6	8
1287281.3	8
2654248.3	9
381.35	10
2493668.3	11
666020.3	12
2493677.3	13
682633.10	14
2865839.3	15
2493675.3	16
1082933.13	17
2876640.10	18
2876639.10	18
2876641.10	18
2876644.10	18
2876638.10	18
2233532.3	19
2493671.3	20
2493670.3	21
2493674.3	21
1209954.3	22
2876637.10	23
2876661.10	24
2777475.3	25
69974.4	26
1505946.3	27
422277.3	28
2493676.3	28
2493672.3	29
2493673.3	30
2493669.3	31
2876643.10	32
2876664.10	32
2876663.10	32
2876625.10	33
2876646.10	33
2876667.10	34
2876634.10	34
2876648.10	34
381.15	35
381.16	35
2876645.10	36
2876650.10	36
2876635.10	36
2876623.10	36
2876636.10	36
2876630.10	36
2876660.10	36
2876632.10	36
2876626.10	37
2876627.10	38
2926017.3	39
2865838.3	40
1300272.3	41
1300294.3	42
2493678.3	43
381.111	44
39645.57	45
765698.19	45
2876621.10	45
2876651.10	45
2876631.10	46
2493681.3	47
2876669.10	48
381.19	49
2876665.10	49
593909.4	49
1777867.5	50
935546.5	50
935546.3	50
266835.9	51
2066070.7	51
2066070.8	51
2066070.6	51
2483402.3	52
2744517.3	53
2483403.3	54
381.70	55
2744515.3	55
2865837.3	56
28104.15	57
2483404.3	58
2483404.4	58
935548.3	59
1040982.3	60
2294114.3	61
2654249.3	62
2876629.10	63
2108445.3	64
460060.3	65
2082387.3	66
1736477.3	67
1736555.3	68
