genome	cluster_id
2726989.3	1
2706126.3	2
47886.9	3
2479392.3	3
2746701.3	4
1931241.3	5
1981174.3	6
287.27234	7
287.5706	7
287.13857	7
381754.6	7
287.5751	7
287.5689	7
287.28338	8
287.24985	8
287.28457	8
287.9422	8
287.28491	8
287.28458	8
287.27067	8
287.10161	8
287.1491	8
287.28459	8
287.5750	8
287.3868	8
287.24981	8
287.9854	8
287.13859	8
287.10155	8
287.7091	8
287.8919	8
287.19189	8
287.14821	8
287.28558	8
287.27722	8
287.11595	8
287.15920	8
287.15923	8
287.10566	8
287.10628	8
287.26087	8
287.14719	8
287.28570	8
287.26417	8
287.2816	8
287.14720	8
287.15851	8
287.24759	8
287.26397	8
287.9379	8
287.10401	8
287.10404	8
287.10400	8
287.10399	8
287.10402	8
287.10403	8
287.25716	8
287.25715	8
287.8898	8
287.9775	8
287.26553	8
287.18262	8
287.11553	8
287.11552	8
287.26431	8
287.2908	8
287.13733	8
287.24741	8
287.27237	8
1352354.3	8
287.26554	8
287.26555	8
287.26552	8
287.11551	8
287.25766	8
287.2670	8
208964.479	8
287.25767	8
287.26098	8
287.26432	8
1367493.3	8
287.11752	8
287.11751	8
287.11749	8
287.11757	8
287.11753	8
287.11750	8
287.11748	8
287.11754	8
1367494.3	8
287.26402	8
208964.12	8
287.10406	8
287.10408	8
287.1485	8
287.24987	8
287.18299	8
287.18297	8
287.18300	8
287.18285	8
287.18290	8
287.18286	8
287.18291	8
287.18298	8
287.18288	8
287.18294	8
287.18293	8
287.18287	8
287.18296	8
287.18295	8
287.19562	8
287.24758	8
287.2552	8
287.18276	8
287.18277	8
287.28460	8
287.6365	8
287.28463	8
287.28456	8
287.28461	8
287.13708	8
287.28455	8
287.5681	8
287.18274	8
287.18273	8
287.13735	8
287.1309	8
287.2557	8
287.14742	8
287.14744	8
287.6492	8
287.5688	8
287.5959	8
287.4464	8
287.11592	8
287.5968	8
287.5752	8
287.5748	8
287.26399	8
287.2571	8
287.2549	8
287.28304	8
287.15912	8
287.26398	8
287.26396	8
287.11600	8
287.11577	8
287.11741	8
287.7095	8
287.28305	8
287.11602	8
287.7098	8
287.28340	8
287.4094	8
287.28308	8
287.2548	8
287.6323	8
287.26013	8
287.8053	8
287.1484	8
287.2665	8
287.13734	8
287.28324	8
287.11598	8
287.11581	8
287.2553	8
287.24690	8
287.7092	8
287.27718	8
287.28312	8
1443105.4	8
910265.3	8
287.9615	8
287.19558	8
287.28569	8
287.9613	8
