genome	cluster_id
375.213	1
375.201	1
375.209	1
375.241	1
375.197	1
1404402.5	1
29448.131	1
375.229	1
190045.3	2
2782676.3	2
376.37	2
375.169	2
375.184	3
375.223	3
375.239	3
375.242	3
375.198	3
375.227	3
375.196	3
375.203	3
375.199	3
29448.119	3
375.206	3
375.234	3
375.207	3
375.226	3
375.222	3
375.212	3
375.122	3
375.233	3
1037409.3	3
375.29	3
375.235	3
375.224	3
476282.6	3
375.231	3
375.183	3
375.228	3
375.232	3
375.225	3
1355477.134	4
1355477.144	4
1355477.58	4
375.245	4
375.253	4
375.243	4
375.205	4
1355477.55	4
1355477.38	4
1355477.86	4
1355477.89	4
1355477.87	4
1355477.88	4
375.208	4
375.251	4
375.238	4
375.249	4
1355477.69	4
224911.44	4
375.204	4
224911.5	4
1355477.29	4
2493093.3	4
858423.18	5
2599819.3	6
2599805.3	6
375.246	6
375.248	6
375.247	6
375.202	6
375.244	6
375.252	6
55395.4	7
1420727.4	7
1390131.5	7
1390119.4	7
1390132.4	7
108015.34	7
1390116.7	7
1043588.3	8
2782675.3	8
2782612.3	8
2782611.3	8
2782671.3	8
255045.57	9
2782630.3	9
2782633.3	9
754500.3	10
376.36	11
255045.56	11
2782624.3	12
2782666.3	13
83627.3	14
2876780.6	15
1355477.98	16
1038867.3	17
1855319.3	18
1325090.8	19
1325090.15	19
858423.19	20
1325111.3	20
1325112.3	21
1325095.3	22
2911011.5	23
2911010.5	23
858423.13	24
2597515.4	24
546899.3	24
936455.3	24
858423.14	24
244734.17	25
2171497.4	25
2171499.4	25
2170627.4	25
2171500.4	25
2171498.4	25
241591.3	26
1803665.3	27
1399419.3	28
167468.3	29
2590772.3	30
1325102.3	31
2782634.3	32
1325107.4	33
574727.4	33
993502.5	34
1404888.3	35
1404768.8	36
1404367.7	37
1404367.6	37
1179474.4	37
1325114.3	38
1300039.6	38
1300039.5	38
2782664.3	39
1325115.7	40
574934.3	41
709803.3	42
2035447.3	43
2926010.3	44
2926009.3	44
244734.18	45
244734.9	45
1404864.3	46
335659.3	46
1521768.3	47
2904800.6	48
722472.7	49
931866.3	49
722472.4	49
2840472.3	50
2840473.3	51
2840469.3	52
189873.4	53
1274631.4	54
2782658.3	55
858422.3	56
190148.11	57
722472.8	58
1437360.9	59
288000.8	60
2734909.5	61
114615.4	62
115808.6	63
2898149.3	64
1245469.3	65
1437360.8	66
113395.3	67
255045.4	68
1437360.11	69
722472.6	70
29448.122	71
375.195	71
29448.153	71
29448.123	71
29448.137	71
29448.145	71
29448.141	71
29448.135	71
29448.136	71
398525.22	71
29448.138	71
29448.151	71
29448.152	71
29448.147	71
1325083.3	71
29448.121	71
1275962.8	71
29448.133	71
29448.144	71
29448.134	71
29448.124	71
29448.139	71
29448.132	71
29448.143	71
375.211	71
29448.154	71
29448.149	71
29448.155	72
29448.156	72
29448.148	72
29448.142	72
2817702.3	73
2817703.3	73
2817701.3	73
29448.125	73
2817704.3	73
1783512.3	73
2817705.3	73
2817700.3	73
376.104	74
2715960.3	74
376.105	74
630921.8	75
1904807.3	76
2913970.3	77
1325120.3	78
1437360.5	79
2057741.8	80
1197460.4	81
1619232.5	82
83637.3	83
1325100.3	84
