genome	cluster_id
1736473.3	1
386.162	2
386.161	2
386.182	3
2583231.6	4
754521.3	5
2291939.3	6
2815360.3	7
1841611.3	8
1736577.3	9
1378077.3	10
2817706.3	11
1752526.3	12
1735675.3	13
984260.6	14
1736312.3	15
1368417.4	16
2613770.3	17
29449.42	18
1523420.3	19
1986026.4	20
2919917.3	21
2067451.4	22
1368430.4	23
1907413.3	24
1523429.3	25
2726076.3	26
2806346.3	27
2845820.10	28
240521.3	29
1571470.3	30
1736428.3	31
2182425.3	32
379684.3	33
2171756.3	34
2937795.4	35
2819999.3	36
484088.4	37
1184720.7	38
384.95	39
386.180	39
384.94	40
384.1004	40
384.1008	41
754523.3	42
936136.8	43
387.278	43
384.431	43
1825933.3	44
386.177	45
395491.3	46
387.283	47
384.393	48
386.178	48
1703971.3	49
2731096.3	50
754764.3	51
395492.8	51
754762.3	52
754522.3	53
1328306.3	54
29449.15	55
2731112.3	56
1981173.3	57
1138194.8	58
1138189.6	59
1223565.8	60
1138190.4	61
1408223.5	62
2035449.3	63
385.8	64
451876.4	65
293958.16	66
1144306.3	67
1312183.9	68
2048897.3	69
1041147.3	70
1841653.4	71
363754.4	72
398.4	73
398.16	74
2364272.4	75
1566260.3	76
698761.4	77
2028343.3	78
2795216.3	79
50338.5	80
538025.6	81
1418105.3	82
1079460.3	83
2849093.3	84
2587071.3	85
990285.3	86
1500304.3	87
1764276.3	88
348824.51	89
1841654.4	90
1736592.3	91
2613771.3	92
2819997.3	93
2603277.3	94
1736358.3	95
1566263.3	96
391.9	97
2135650.3	98
1736380.3	99
1500301.3	100
2895568.3	101
2813827.4	102
908946.3	103
1335060.3	104
136098.3	105
1120688.3	106
1532558.3	107
1907415.3	108
887144.4	109
2726075.3	110
398.14	111
1335060.80	112
