genome	cluster_id
2479392.3	1
2706126.3	2
2726989.3	3
2746701.3	4
1931241.3	5
1981174.3	6
437900.15	7
150396.3	8
65741.8	9
237610.17	10
237610.30	11
237610.36	12
3020907.3	13
47885.35	14
237610.37	15
882211.4	16
86185.57	17
47884.7	18
122355.17	19
296.75	20
264451.10	21
306.337	22
103796.28	23
157782.11	24
47880.8	25
235275.6	26
129140.15	27
53707.12	28
1148509.5	29
294.494	30
2730848.3	31
46679.3	32
96901.3	33
219572.4	34
1880678.5	35
1344094.3	36
200452.21	37
317.849	38
317.800	39
757414.9	40
2804761.3	41
296.7	42
296.9	43
191390.5	44
1573719.4	45
244566.19	46
294.1078	47
294.428	48
2126069.3	49
1702250.5	50
658643.3	51
1038924.3	52
1827300.3	53
47883.29	54
47883.14	55
296.64	56
317.854	57
757414.11	58
223283.9	59
300.73	60
741155.4	61
300.108	62
53408.71	63
2725477.13	64
76869.5	65
470150.6	66
303.453	67
303.723	68
157782.18	69
76759.14	70
157783.3	71
1392877.3	72
364197.3	73
2748080.3	74
2705472.3	75
317.584	76
216142.3	77
2217867.3	78
485898.7	79
1245526.3	80
2614442.3	81
2730847.3	82
515393.28	83
2861799.3	84
294.123	85
2864101.3	86
129817.4	87
219574.21	88
2730849.3	88
219572.3	89
294.1012	90
47883.17	91
294.224	92
2018067.3	93
76760.23	94
191390.13	95
1173284.3	96
76758.11	97
76758.14	98
76758.26	98
200451.10	99
200450.8	100
200451.25	101
29442.29	102
651740.3	103
200450.3	104
169669.6	105
47878.15	106
1334632.3	107
47878.3	108
47878.46	109
216595.4	110
2219057.3	111
2842349.3	112
294.211	113
47878.31	114
294.923	115
2054919.4	116
76761.57	117
359110.32	118
1628086.12	119
317.422	120
2774461.3	121
2867408.3	122
294.402	123
2774460.3	124
2850559.4	125
2774459.3	126
294.831	127
294.809	128
1421430.4	129
2842346.5	130
321662.24	131
198620.11	132
198620.28	133
2559074.3	134
2678259.3	135
2073078.3	136
2745510.4	137
2743971.3	138
2005388.3	139
1573712.4	140
2825975.3	141
198618.3	142
395598.4	143
303.506	144
2684212.7	145
95300.10	146
1573718.4	147
2842350.3	148
2498848.3	149
1853130.6	150
1659194.4	151
104087.51	152
163011.6	153
2730845.3	154
1283291.4	155
702115.3	156
2201356.3	157
75612.10	158
294.930	159
104087.12	160
2052956.3	161
294.160	162
104087.9	163
294.946	164
1573714.4	165
2762577.4	166
1881017.3	167
183795.36	168
47879.71	169
294.1096	170
2678257.3	171
294.203	172
930166.116	173
930166.143	174
294.391	174
294.161	175
86265.6	176
930166.5	177
2823875.3	178
2505979.5	179
2045200.3	180
2842348.3	181
2678258.3	182
1611770.3	183
587753.157	184
587753.154	184
86192.23	184
53407.10	185
2678260.3	186
658630.4	187
2843611.3	188
380021.164	189
380021.102	190
582700.3	191
2842356.3	192
312306.7	193
312306.18	194
384676.9	195
312306.11	196
2842357.3	197
2842354.3	198
1306993.17	199
1649877.3	199
78327.9	200
2749999.3	201
303.629	202
1736226.4	203
2729423.3	204
1940636.7	205
303.1026	206
303.397	207
76759.42	208
306.338	209
303.1013	210
303.627	211
1495066.8	212
2745482.9	213
303.1058	214
303.610	215
70775.25	216
294.1065	217
303.650	218
303.410	219
2944234.3	220
303.509	221
69328.15	222
303.750	223
303.790	224
303.1067	225
2054914.4	226
2816906.3	227
2056231.5	228
237609.3	229
2518644.3	230
2813842.3	231
1163398.15	232
1785161.4	233
2599595.3	234
2049589.3	235
2866277.3	236
114707.162	237
1930532.3	238
1499686.3	239
2746321.3	240
399739.8	241
301.23	242
300.43	243
300.59	244
1898684.3	245
1182590.12	246
287.5706	247
287.4090	248
95301.3	249
2811422.3	250
2653853.3	251
1294143.3	252
65741.4	253
53408.69	254
319939.31	255
3019098.3	256
2725477.12	257
1755504.3	258
1149133.19	259
1245471.3	260
2604832.3	261
3020843.3	262
2320867.3	263
1357074.3	264
47880.132	265
743720.3	266
556533.8	267
1424203.6	268
43263.27	269
2731681.5	270
317.662	271
317.852	271
1028989.3	272
33069.80	273
36746.30	274
36746.31	275
317.664	276
2320270.3	277
33069.82	278
294.232	279
1499664.3	280
515393.22	281
76760.5	282
658644.3	283
294.906	284
