genome	cluster_id
2027919.18	1
158836.1181	2
158836.1241	2
158836.1173	2
158836.967	2
158836.976	2
158836.966	2
158836.1571	2
158836.968	2
1812934.18	3
158836.1098	3
301105.11	3
301105.12	3
158836.788	3
158836.1537	3
158836.1536	3
158836.8	3
158836.49	3
158836.81	3
158836.79	3
158836.85	3
158836.1095	3
158836.1096	3
158836.1099	3
158836.1097	3
158836.1103	3
158836.1101	3
158836.1102	3
158836.802	3
158836.796	3
158836.782	3
158836.784	3
158836.804	3
158836.783	3
158836.803	3
158836.799	3
1812935.89	3
158836.801	3
1812934.11	3
158836.167	3
158836.418	3
158836.789	3
158836.792	3
158836.1073	3
158836.282	3
158836.791	3
158836.786	3
158836.793	3
158836.1174	3
2747372.3	3
1812934.3	3
158836.11	3
158836.822	3
1333849.3	3
1333851.3	3
158836.811	3
158836.446	3
158836.1036	3
158836.1179	4
158836.445	4
158836.1107	4
158836.438	4
158836.1457	4
2850492.3	4
158836.905	4
158836.198	4
158836.1926	4
158836.1674	4
2051905.6	4
158836.417	4
158836.977	4
301102.8	4
158836.219	4
1296536.15	4
158836.821	4
158836.1666	4
1296536.16	4
158836.1144	4
1296536.96	4
158836.975	4
158836.1458	4
158836.2034	4
158836.1459	4
1296536.149	4
1296536.151	4
1296536.46	4
1296536.49	4
2850493.3	4
1296536.67	4
158836.1227	4
158836.1673	4
158836.1226	4
158836.549	4
158836.609	4
1296536.38	4
158836.1228	4
158836.1231	4
158836.1232	4
158836.1229	4
158836.1965	4
158836.1089	4
158836.1088	4
158836.882	4
158836.591	4
158836.206	4
2850078.3	4
158836.1693	4
158836.2043	4
158836.22	4
158836.2081	4
299766.119	4
158836.2039	4
158836.1569	4
158836.972	4
158836.973	4
158836.974	4
158836.969	4
158836.971	4
158836.1694	4
1333850.3	4
299766.181	4
158836.547	4
158836.608	5
158836.157	5
158836.794	5
158836.813	5
158836.812	5
299766.116	5
1296536.163	5
158836.191	5
299766.19	5
299766.107	5
158836.1895	5
158836.2038	5
158836.1044	5
158836.1045	5
158836.192	5
158836.491	5
299766.91	5
158836.1479	5
158836.892	5
158836.1456	5
158836.1035	5
158836.421	5
158836.2041	5
158836.2042	5
158836.1172	5
299766.39	5
299766.188	5
299766.193	5
299766.187	5
299766.192	5
299766.189	5
299766.191	5
158836.193	5
158836.2036	5
158836.434	5
158836.416	5
158836.344	5
158836.343	5
158836.844	5
1848517.3	5
2894203.3	5
158836.843	5
158836.2035	5
299766.186	5
1686396.3	5
158836.1074	5
1686392.3	5
158836.1072	5
299766.184	5
158836.483	5
1296536.165	5
158836.2037	5
158836.1197	5
158836.805	5
158836.797	5
158836.787	5
158836.785	5
301102.37	5
158836.798	5
158836.809	5
158836.795	5
158836.808	5
158836.806	5
2742619.3	6
2742676.3	7
2596949.3	8
2866201.3	8
208224.167	9
2724468.3	10
158836.807	11
1166130.5	12
1692238.3	13
299767.269	14
2561927.4	14
2742673.3	14
2742646.3	14
2742656.3	14
299767.79	14
299767.78	14
299767.104	14
2077137.3	14
299767.117	14
299767.18	14
299767.84	14
1354030.3	14
1045856.3	14
2077136.3	14
1329841.4	14
2742639.3	15
539813.12	16
539813.36	17
539813.21	17
539813.22	17
336306.71	18
2494702.15	19
2478464.3	20
208224.404	21
208224.79	21
208224.334	21
208224.246	21
208224.78	21
1827481.3	21
1211025.3	21
208224.245	21
208224.387	21
208224.341	21
208224.147	21
208224.123	21
208224.148	21
208224.99	21
208224.46	21
208224.12	21
208224.339	21
208224.146	21
208224.338	21
208224.238	21
208224.145	21
2707174.3	21
1812935.133	22
1812935.282	22
1812935.385	22
1812935.443	22
1812935.393	22
1812935.87	22
1812935.83	22
1812935.85	22
1812935.281	22
1812935.97	22
1812935.86	22
1812935.91	22
1812935.22	22
1812935.88	22
1812935.382	22
1812935.7	22
1812935.164	22
1812935.433	22
1812935.34	22
1812935.269	22
1812935.33	22
1812935.81	22
1812935.98	22
1812935.9	22
1812935.383	22
1812935.171	22
1812935.172	22
1812935.384	22
1812935.134	22
1812935.43	22
1812935.96	22
1329841.5	23
2497875.4	24
2494701.3	25
2027919.117	26
2500132.3	26
1977566.22	27
1977566.21	27
1868135.3	27
2720029.3	27
1915310.3	27
1421338.8	27
