genome	cluster_id
1736473.3	1
648995.12	2
648995.29	2
1869170.4	2
648995.38	2
2291939.3	2
648995.32	2
648995.30	2
1914541.5	2
648995.50	2
1805001.3	2
754774.3	2
424182.3	2
648995.18	2
648995.24	2
1855304.3	3
1841611.3	3
2590777.3	3
1736548.3	3
1560230.4	3
2815360.3	4
2267833.3	4
1736577.3	5
1378077.3	6
2817706.3	7
1752526.3	8
2613770.3	9
29449.42	10
1735675.3	11
1736231.3	11
1736278.3	11
1736563.3	11
984260.6	12
1736312.3	13
1368417.4	14
240521.3	15
1571470.3	16
1523420.3	17
1986026.4	18
2919917.3	19
2067451.4	20
1907413.3	21
1523429.3	22
2726076.3	23
2806346.3	24
2845820.10	25
2182425.3	26
379684.3	27
2171756.3	28
2937795.4	29
1538158.11	30
395492.8	30
386.180	31
384.21	32
387.278	33
387.28	33
384.1004	34
386.178	35
2081791.3	35
387.275	35
386.162	36
754521.3	37
1703970.3	38
1703969.3	38
386.161	38
386.163	38
386.182	39
2583231.6	40
1184720.6	41
398.5	41
1825934.3	41
1184720.8	41
2018689.3	41
1184720.7	41
384.95	42
384.1009	42
384.1006	42
384.1007	42
387.138	42
754774.4	42
387.29	42
386.181	42
384.1005	42
384.894	42
387.282	43
387.285	43
387.283	43
387.286	43
387.281	43
387.284	43
384.393	44
384.94	45
1825933.3	46
395491.3	47
386.189	48
386.177	48
386.7	48
386.179	49
384.1008	49
216596.11	49
384.432	50
936136.8	50
754523.3	51
1076926.3	52
384.18	53
384.431	54
396.9	55
396.14	55
396.13	55
1408223.5	55
396.12	55
396.21	55
396.18	55
396.15	55
396.19	55
396.17	55
396.112	55
491916.7	55
396.11	55
396.20	55
396.10	55
396.16	55
1138190.4	56
2035449.3	57
1432050.3	58
1432049.3	58
1535242.3	58
385.7	58
385.8	58
1703960.3	59
1703962.3	59
1703967.3	59
1703964.3	59
1703965.3	59
1703968.3	59
29449.15	59
29449.23	59
1703966.3	59
1703961.3	59
347834.17	60
29449.24	60
1328306.3	60
2731112.3	61
1981173.3	62
1138189.6	63
1138189.12	63
1138189.13	63
1138194.8	64
1223565.8	65
1703971.3	66
754762.3	67
754522.3	68
1033991.3	68
1538159.10	68
2731096.3	69
754764.3	70
484088.4	71
2819999.3	72
2819996.3	72
2819994.3	72
1368430.4	73
1736428.3	74
1144306.3	75
2849093.3	76
2819997.3	77
2819993.3	77
1736344.3	78
1736358.3	78
1736357.3	78
1566263.3	79
391.9	80
2135652.3	81
2135650.3	81
2183981.3	82
2135647.3	82
451876.4	83
1435607.3	84
136098.3	85
391.5	85
2813827.3	86
2813827.4	86
2603277.3	87
887144.4	88
1736380.3	89
1500301.3	90
2895568.3	91
1335060.3	92
1120688.3	93
1532558.3	94
1907415.3	95
908946.3	96
50338.5	97
50338.8	97
538025.6	98
1079460.3	99
1418105.3	100
56730.5	101
2785056.3	101
56730.16	101
1841653.4	102
398.4	103
363754.4	104
1566260.3	105
698761.4	106
2028343.3	107
2653122.4	108
2795216.3	109
398.16	110
2364271.4	111
2364272.4	111
293958.16	112
1312183.9	113
1041147.3	114
398.72	115
2048897.3	115
2587071.3	116
2586991.3	116
990285.3	117
1120045.6	117
348824.49	118
348824.51	118
1500304.3	119
1764276.3	120
1841654.4	121
1736592.3	122
1120045.9	123
2613771.3	123
398.14	124
1335060.80	125
2940618.4	126
2726075.3	126
