genome	cluster_id
1736473.3	1
648995.12	2
648995.29	2
1869170.4	2
648995.38	2
2291939.3	2
648995.32	2
648995.30	2
1914541.5	2
648995.50	2
1805001.3	2
754774.3	2
424182.3	2
648995.18	2
648995.24	2
1855304.3	3
1841611.3	3
2590777.3	3
1736548.3	3
1560230.4	3
2815360.3	4
2267833.3	4
1736577.3	5
1378077.3	6
2817706.3	7
1752526.3	8
2613770.3	9
29449.42	10
1735675.3	11
1736231.3	11
1736278.3	11
1736563.3	11
984260.6	12
1736312.3	13
1368417.4	14
240521.3	15
1571470.3	16
1523420.3	17
1986026.4	18
2919917.3	19
2067451.4	20
1907413.3	21
1523429.3	22
2726076.3	23
2806346.3	24
2845820.10	25
2182425.3	26
379684.3	27
2171756.3	28
2937795.4	29
1538158.11	30
395492.8	30
386.180	31
384.21	32
387.278	32
387.28	32
384.1004	33
386.178	34
2081791.3	34
387.275	34
386.162	35
754521.3	36
1703970.3	37
1703969.3	37
386.161	37
386.163	37
386.182	38
2583231.6	39
1184720.6	40
398.5	40
1825934.3	40
1184720.8	40
2018689.3	40
1184720.7	40
384.95	41
384.1009	41
384.1006	41
384.1007	41
387.138	41
754774.4	41
387.29	41
386.181	41
384.1005	41
384.894	41
387.282	42
387.285	42
387.283	42
387.286	42
387.281	42
387.284	42
384.393	43
384.94	44
1825933.3	45
395491.3	46
386.189	47
386.177	47
386.7	47
386.179	48
384.1008	48
216596.11	48
384.432	49
936136.8	49
754523.3	50
1076926.3	50
384.18	51
384.431	51
396.9	52
396.14	52
396.13	52
1408223.5	52
396.12	52
396.21	52
396.18	52
396.15	52
396.19	52
396.17	52
396.112	52
491916.7	52
396.11	52
396.20	52
396.10	52
396.16	52
1138190.4	53
2035449.3	54
1432050.3	55
1432049.3	55
1535242.3	55
385.7	55
385.8	55
1703960.3	56
1703962.3	56
1703967.3	56
1703964.3	56
1703965.3	56
1703968.3	56
29449.15	56
29449.23	56
1703966.3	56
1703961.3	56
347834.17	57
29449.24	57
1328306.3	57
2731112.3	58
1981173.3	59
1138189.6	60
1138189.12	60
1138189.13	60
1138194.8	61
1223565.8	62
1703971.3	63
754762.3	64
754522.3	65
1033991.3	65
1538159.10	65
2731096.3	66
754764.3	67
484088.4	68
2819999.3	69
2819996.3	69
2819994.3	69
1368430.4	70
1736428.3	71
1144306.3	72
2849093.3	73
2819997.3	74
2819993.3	74
1736344.3	75
1736358.3	75
1736357.3	75
1566263.3	76
391.9	77
2135652.3	78
2135650.3	78
2183981.3	78
2135647.3	78
451876.4	79
1435607.3	80
136098.3	80
391.5	80
2813827.3	81
2813827.4	81
2603277.3	82
887144.4	83
1736380.3	84
1500301.3	85
2895568.3	86
1335060.3	87
1120688.3	88
1532558.3	89
1907415.3	90
908946.3	91
50338.5	92
50338.8	92
538025.6	93
1079460.3	94
1418105.3	95
56730.5	95
2785056.3	95
56730.16	95
1841653.4	96
398.4	97
363754.4	98
1566260.3	99
698761.4	100
2028343.3	101
2653122.4	102
2795216.3	102
398.16	103
2364271.4	104
2364272.4	104
293958.16	105
1312183.9	106
1041147.3	107
398.72	108
2048897.3	108
2587071.3	109
2586991.3	109
990285.3	110
1120045.6	110
348824.49	111
348824.51	111
1500304.3	112
1764276.3	113
1841654.4	114
1736592.3	115
1120045.9	116
2613771.3	116
398.14	117
1335060.80	118
2940618.4	119
2726075.3	119
